Pixel_i,Module1,Module2,Node1,Node2,X,Y,Z,Strip
5654,3,3,FLY,OAR,-84.93702612634239,96.37918748776694,-3.415033208685525,9999
5655,3,3,FLY,OAR,-85.2012971962372,96.24477650113715,-4.000397140367225,9999
5656,3,3,FLY,OAR,-85.46556826613202,96.11036551450736,-4.585761072048925,9999
5657,3,3,FLY,OAR,-85.72983933602684,95.97595452787758,-5.171125003730625,9999
5658,3,3,FLY,OAR,-85.99411040592166,95.84154354124779,-5.7564889354123245,9999
5659,3,3,FLY,OAR,-86.25838147581648,95.707132554618,-6.341852867094024,9999
5660,3,3,FLY,OAR,-86.5226525457113,95.57272156798821,-6.927216798775724,9999
5661,3,3,FLY,OAR,-86.78692361560611,95.43831058135842,-7.512580730457424,9999
5662,3,3,FLY,OAR,-87.05119468550093,95.30389959472863,-8.097944662139124,9999
5663,3,3,FLY,OAR,-87.31546575539575,95.16948860809885,-8.683308593820824,9999
5664,3,3,FLY,OAR,-87.57973682529057,95.03507762146906,-9.268672525502524,9999
5665,3,3,FLY,OAR,-87.84400789518538,94.90066663483927,-9.854036457184224,9999
5666,3,3,FLY,OAR,-88.1082789650802,94.76625564820948,-10.439400388865923,9999
5667,3,3,FLY,OAR,-88.37255003497502,94.63184466157969,-11.024764320547623,9999
5668,3,3,FLY,OAR,-88.63682110486984,94.4974336749499,-11.610128252229323,9999
5669,3,3,FLY,OAR,-88.90109217476466,94.36302268832011,-12.195492183911023,9999
5670,3,3,FLY,OAR,-89.16536324465947,94.22861170169033,-12.780856115592723,9999
5671,3,3,FLY,OAR,-89.42963431455429,94.09420071506054,-13.366220047274423,9999
5672,3,3,FLY,OAR,-89.69390538444911,93.95978972843075,-13.951583978956123,9999
5673,3,3,FLY,OAR,-89.95817645434393,93.82537874180096,-14.536947910637823,9999
5674,3,3,FLY,OAR,-90.22244752423875,93.69096775517117,-15.122311842319522,9999
5675,3,3,FLY,OAR,-90.48671859413356,93.55655676854138,-15.707675774001222,9999
5676,3,3,FLY,OAR,-90.75098966402838,93.4221457819116,-16.293039705682922,9999
5677,3,3,FLY,OAR,-91.0152607339232,93.2877347952818,-16.878403637364624,9999
5678,3,3,FLY,OAR,-91.27953180381802,93.15332380865202,-17.463767569046325,9999
5679,3,3,FLY,OAR,-91.54380287371283,93.01891282202223,-18.049131500728027,9999
5680,3,3,FLY,OAR,-91.80807394360765,92.88450183539244,-18.63449543240973,9999
5681,3,3,FLY,OAR,-92.07234501350247,92.75009084876265,-19.21985936409143,9999
5682,3,3,FLY,OAR,-92.33661608339729,92.61567986213286,-19.805223295773132,9999
5683,3,3,FLY,OAR,-92.6008871532921,92.48126887550308,-20.390587227454834,9999
5684,3,3,FLY,OAR,-92.86515822318692,92.34685788887329,-20.975951159136535,9999
5685,3,3,FLY,OAR,-93.12942929308174,92.2124469022435,-21.561315090818237,9999
5686,3,3,FLY,OAR,-93.39370036297656,92.07803591561371,-22.14667902249994,9999
5687,3,3,FLY,OAR,-93.65797143287138,91.94362492898392,-22.73204295418164,9999
5688,3,3,FLY,OAR,-93.9222425027662,91.80921394235413,-23.317406885863342,9999
5689,3,3,FLY,OAR,-94.18651357266101,91.67480295572435,-23.902770817545044,9999
5690,3,3,FLY,OAR,-94.45078464255583,91.54039196909456,-24.488134749226745,9999
5691,3,3,FLY,OAR,-94.71505571245065,91.40598098246477,-25.073498680908447,9999
5692,3,3,FLY,OAR,-94.97932678234547,91.27156999583498,-25.65886261259015,9999
5693,3,3,FLY,OAR,-95.24359785224028,91.13715900920519,-26.24422654427185,9999
5694,3,3,FLY,OAR,-95.5078689221351,91.0027480225754,-26.82959047595355,9999
5695,3,3,FLY,OAR,-95.77213999202992,90.86833703594561,-27.414954407635253,9999
5696,3,3,FLY,OAR,-96.03641106192474,90.73392604931583,-28.000318339316955,9999
5697,3,3,FLY,OAR,-96.30068213181956,90.59951506268604,-28.585682270998657,9999
5698,3,3,FLY,OAR,-96.56495320171437,90.46510407605625,-29.17104620268036,9999
5699,3,3,FLY,OAR,-96.82922427160919,90.33069308942646,-29.75641013436206,9999
5700,3,3,FLY,OAR,-97.09349534150401,90.19628210279667,-30.34177406604376,9999
5701,3,3,FLY,OAR,-97.35776641139883,90.06187111616688,-30.927137997725463,9999
5702,3,3,FLY,OAR,-97.62203748129365,89.9274601295371,-31.512501929407165,9999
5703,3,3,FLY,OAR,-97.88630855118846,89.79304914290731,-32.09786586108886,9999
5704,3,3,FLY,OAR,-98.15057962108328,89.65863815627752,-32.68322979277056,9999
5705,3,3,FLY,OAR,-98.4148506909781,89.52422716964773,-33.26859372445226,9999
5706,3,3,FLY,OAR,-98.67912176087292,89.38981618301794,-33.85395765613396,9999
5707,3,3,FLY,OAR,-98.94339283076773,89.25540519638815,-34.439321587815655,9999
5708,3,3,FLY,OAR,-99.20766390066255,89.12099420975836,-35.02468551949735,9999
5709,3,3,FLY,OAR,-99.47193497055737,88.98658322312858,-35.61004945117905,9999
5710,3,3,FLY,OAR,-99.73620604045219,88.85217223649879,-36.19541338286075,9999
5711,3,3,FLY,OAR,-100.000477110347,88.717761249869,-36.78077731454245,9999
5712,3,3,FLY,OAR,-100.26474818024182,88.58335026323921,-37.366141246224146,9999
5713,3,3,FLY,OAR,-100.52901925013664,88.44893927660942,-37.951505177905844,9999
5714,3,3,FLY,OAR,-100.79329032003146,88.31452828997963,-38.53686910958754,9999
5715,3,3,FLY,OAR,-101.05756138992628,88.18011730334985,-39.12223304126924,9999
5716,3,3,FLY,OAR,-101.3218324598211,88.04570631672006,-39.70759697295094,9999
5717,3,3,FLY,TAX,-84.66958665800091,95.64255728945973,-2.1989528777254965,9999
5718,3,3,FLY,TAX,-84.93247172678109,95.12711340133811,-2.5084128638860883,9999
5719,3,3,FLY,TAX,-85.19535679556127,94.61166951321648,-2.81787285004668,9999
5720,3,3,FLY,TAX,-85.45824186434145,94.09622562509486,-3.127332836207272,9999
5721,3,3,FLY,TAX,-85.72112693312162,93.58078173697324,-3.4367928223678637,9999
5722,3,3,FLY,TAX,-85.9840120019018,93.06533784885161,-3.7462528085284554,9999
5723,3,3,FLY,TAX,-86.24689707068198,92.54989396072999,-4.055712794689047,9999
5724,3,3,FLY,TAX,-86.50978213946216,92.03445007260837,-4.365172780849639,9999
5725,3,3,FLY,TAX,-86.77266720824234,91.51900618448674,-4.67463276701023,9999
5726,3,3,FLY,TAX,-87.03555227702252,91.00356229636512,-4.984092753170822,9999
5727,3,3,FLY,TAX,-87.2984373458027,90.4881184082435,-5.293552739331414,9999
5728,3,3,FLY,TAX,-87.56132241458288,89.97267452012187,-5.603012725492006,9999
5729,3,3,FLY,TAX,-87.82420748336305,89.45723063200025,-5.9124727116525975,9999
5730,3,3,FLY,TAX,-88.08709255214323,88.94178674387862,-6.221932697813189,9999
5731,3,3,FLY,TAX,-88.34997762092341,88.426342855757,-6.531392683973781,9999
5732,3,3,FLY,TAX,-88.61286268970359,87.91089896763538,-6.840852670134373,9999
5733,3,3,FLY,TAX,-88.87574775848377,87.39545507951375,-7.150312656294965,9999
5734,3,3,FLY,TAX,-89.13863282726395,86.88001119139213,-7.459772642455556,9999
5735,3,3,FLY,TAX,-89.40151789604413,86.3645673032705,-7.769232628616148,9999
5736,3,3,FLY,TAX,-89.6644029648243,85.84912341514888,-8.07869261477674,9999
5737,3,3,FLY,TAX,-89.92728803360448,85.33367952702726,-8.388152600937332,9999
5738,3,3,FLY,TAX,-90.19017310238466,84.81823563890563,-8.697612587097924,9999
5739,3,3,FLY,TAX,-90.45305817116484,84.30279175078401,-9.007072573258515,9999
5740,3,3,FLY,TAX,-90.71594323994502,83.78734786266239,-9.316532559419107,9999
5741,3,3,FLY,TAX,-90.9788283087252,83.27190397454076,-9.625992545579699,9999
5742,3,3,FLY,TAX,-91.24171337750538,82.75646008641914,-9.93545253174029,9999
5743,3,3,FLY,TAX,-91.50459844628556,82.24101619829752,-10.244912517900882,9999
5744,3,3,FLY,TAX,-91.76748351506573,81.72557231017589,-10.554372504061474,9999
5745,3,3,FLY,TAX,-92.03036858384591,81.21012842205427,-10.863832490222066,9999
5746,3,3,FLY,TAX,-92.29325365262609,80.69468453393264,-11.173292476382658,9999
5747,3,3,FLY,TAX,-92.55613872140627,80.17924064581102,-11.48275246254325,9999
5748,3,3,FLY,TAX,-92.81902379018645,79.6637967576894,-11.792212448703841,9999
5749,3,3,FLY,TAX,-93.08190885896663,79.14835286956777,-12.101672434864433,9999
5750,3,3,FLY,TAX,-93.3447939277468,78.63290898144615,-12.411132421025025,9999
5751,3,3,FLY,TAX,-93.60767899652699,78.11746509332453,-12.720592407185617,9999
5752,3,3,FLY,TAX,-93.87056406530716,77.6020212052029,-13.030052393346208,9999
5753,3,3,FLY,TAX,-94.13344913408734,77.08657731708128,-13.3395123795068,9999
5754,3,3,FLY,TAX,-94.39633420286752,76.57113342895966,-13.648972365667392,9999
5755,3,3,FLY,TAX,-94.6592192716477,76.05568954083803,-13.958432351827984,9999
5756,3,3,FLY,TAX,-94.92210434042788,75.54024565271641,-14.267892337988576,9999
5757,3,3,GUT,MAY,-57.932755647194114,126.69960925456655,-49.275912125648624,9999
5758,3,3,GUT,MAY,-57.54578942186024,127.22389197237884,-49.19883283868892,9999
5759,3,3,GUT,MAY,-57.15882319652637,127.74817469019112,-49.12175355172922,9999
5760,3,3,GUT,MAY,-56.7718569711925,128.27245740800342,-49.04467426476952,9999
5761,3,3,GUT,MAY,-56.38489074585863,128.79674012581572,-48.96759497780982,9999
5762,3,3,GUT,MAY,-55.997924520524755,129.32102284362801,-48.890515690850116,9999
5763,3,3,GUT,MAY,-55.61095829519088,129.8453055614403,-48.813436403890414,9999
5764,3,3,GUT,MAY,-55.22399206985701,130.3695882792526,-48.73635711693071,9999
5765,3,3,GUT,MAY,-54.83702584452314,130.8938709970649,-48.65927782997101,9999
5766,3,3,GUT,MAY,-54.45005961918927,131.4181537148772,-48.58219854301131,9999
5767,3,3,GUT,MAY,-54.0630933938554,131.9424364326895,-48.50511925605161,9999
5768,3,3,GUT,MAY,-53.676127168521525,132.4667191505018,-48.428039969091905,9999
5769,3,3,GUT,MAY,-53.28916094318765,132.9910018683141,-48.350960682132204,9999
5770,3,3,GUT,MAY,-52.90219471785378,133.5152845861264,-48.2738813951725,9999
5771,3,3,GUT,MAY,-52.51522849251991,134.0395673039387,-48.1968021082128,9999
5772,3,3,GUT,MAY,-52.12826226718604,134.563850021751,-48.1197228212531,9999
5773,3,3,GUT,MAY,-51.741296041852166,135.0881327395633,-48.0426435342934,9999
5774,3,3,GUT,MAY,-51.354329816518295,135.6124154573756,-47.965564247333695,9999
5775,3,3,GUT,MAY,-50.96736359118442,136.1366981751879,-47.888484960373994,9999
5776,3,3,GUT,MAY,-50.58039736585055,136.6609808930002,-47.81140567341429,9999
5777,3,3,GUT,MAY,-50.19343114051668,137.18526361081248,-47.73432638645459,9999
5778,3,3,GUT,MAY,-49.80646491518281,137.70954632862478,-47.65724709949489,9999
5779,3,3,GUT,MAY,-49.419498689848936,138.23382904643708,-47.58016781253519,9999
5780,3,3,GUT,MAY,-49.032532464515064,138.75811176424938,-47.503088525575485,9999
5781,3,3,GUT,MAY,-48.64556623918119,139.28239448206168,-47.426009238615784,9999
5782,3,3,GUT,MAY,-48.25860001384732,139.80667719987397,-47.34892995165608,9999
5783,3,3,GUT,MAY,-47.87163378851345,140.33095991768627,-47.27185066469638,9999
5784,3,3,GUT,MAY,-47.48466756317958,140.85524263549857,-47.19477137773668,9999
5785,3,3,GUT,MAY,-47.097701337845706,141.37952535331087,-47.11769209077698,9999
5786,3,3,GUT,MAY,-46.710735112511834,141.90380807112317,-47.040612803817275,9999
5787,3,3,GUT,MAY,-46.32376888717796,142.42809078893546,-46.963533516857574,9999
5788,3,3,GUT,MAY,-45.93680266184409,142.95237350674776,-46.88645422989787,9999
5789,3,3,GUT,MAY,-45.54983643651022,143.47665622456006,-46.80937494293817,9999
5790,3,3,GUT,MAY,-45.16287021117635,144.00093894237236,-46.73229565597847,9999
5791,3,3,GUT,MAY,-44.775903985842476,144.52522166018466,-46.65521636901877,9999
5792,3,3,GUT,MAY,-44.388937760508604,145.04950437799695,-46.578137082059065,9999
5793,3,3,GUT,MAY,-44.00197153517473,145.57378709580925,-46.50105779509936,9999
5794,3,3,GUT,MAY,-43.61500530984086,146.09806981362155,-46.42397850813966,9999
5795,3,3,GYM,LID,-100.50591017125355,52.84015178537932,-62.709718002486,9999
5796,3,3,GYM,LID,-100.1513921245868,53.02703928277674,-63.22928172536138,9999
5797,3,3,GYM,LID,-99.79687407792007,53.21392678017416,-63.748845448236764,9999
5798,3,3,GYM,LID,-99.44235603125333,53.400814277571584,-64.26840917111215,9999
5799,3,3,GYM,LID,-99.08783798458659,53.587701774969005,-64.78797289398754,9999
5800,3,3,GYM,LID,-98.73331993791984,53.77458927236643,-65.30753661686293,9999
5801,3,3,GYM,LID,-98.3788018912531,53.96147676976385,-65.82710033973832,9999
5802,3,3,GYM,LID,-98.02428384458636,54.14836426716127,-66.34666406261371,9999
5803,3,3,GYM,LID,-97.66976579791962,54.33525176455869,-66.8662277854891,9999
5804,3,3,GYM,LID,-97.31524775125288,54.52213926195611,-67.38579150836449,9999
5805,3,3,GYM,LID,-96.96072970458614,54.709026759353534,-67.90535523123988,9999
5806,3,3,GYM,LID,-96.6062116579194,54.895914256750956,-68.42491895411527,9999
5807,3,3,GYM,LID,-96.25169361125266,55.08280175414838,-68.94448267699066,9999
5808,3,3,GYM,LID,-95.89717556458592,55.2696892515458,-69.46404639986605,9999
5809,3,3,GYM,LID,-95.54265751791918,55.45657674894322,-69.98361012274144,9999
5810,3,3,GYM,LID,-95.18813947125244,55.64346424634064,-70.50317384561683,9999
5811,3,3,GYM,LID,-94.8336214245857,55.83035174373806,-71.02273756849222,9999
5812,3,3,GYM,LID,-94.47910337791896,56.017239241135485,-71.54230129136761,9999
5813,3,3,GYM,LID,-94.12458533125222,56.204126738532906,-72.061865014243,9999
5814,3,3,GYM,LID,-93.77006728458548,56.39101423593033,-72.58142873711839,9999
5815,3,3,GYM,LID,-93.41554923791874,56.57790173332775,-73.10099245999378,9999
5816,3,3,GYM,LID,-93.061031191252,56.76478923072517,-73.62055618286917,9999
5817,3,3,GYM,LID,-92.70651314458526,56.95167672812259,-74.14011990574456,9999
5818,3,3,GYM,LID,-92.35199509791852,57.138564225520014,-74.65968362861994,9999
5819,3,3,GYM,LID,-91.99747705125178,57.325451722917435,-75.17924735149533,9999
5820,3,3,GYM,LID,-91.64295900458504,57.51233922031486,-75.69881107437072,9999
5821,3,3,GYM,LID,-91.2884409579183,57.69922671771228,-76.21837479724611,9999
5822,3,3,GYM,LID,-90.93392291125156,57.8861142151097,-76.7379385201215,9999
5823,3,3,GYM,LID,-90.57940486458482,58.07300171250712,-77.25750224299689,9999
5824,3,3,GYM,LID,-90.22488681791808,58.25988920990454,-77.77706596587228,9999
5825,3,3,GYM,LID,-89.87036877125134,58.446776707301964,-78.29662968874767,9999
5826,3,3,GYM,LID,-89.5158507245846,58.633664204699386,-78.81619341162306,9999
5827,3,3,GYM,LID,-89.16133267791785,58.82055170209681,-79.33575713449845,9999
5828,3,3,GYM,LID,-88.80681463125111,59.00743919949423,-79.85532085737384,9999
5829,3,3,GYM,LID,-88.45229658458437,59.19432669689165,-80.37488458024923,9999
5830,3,3,GYM,LID,-88.09777853791763,59.38121419428907,-80.89444830312462,9999
5831,3,3,GYM,LID,-87.7432604912509,59.56810169168649,-81.41401202600001,9999
5832,3,3,GYM,LID,-87.38874244458415,59.754989189083915,-81.9335757488754,9999
5833,3,3,GYM,LID,-87.03422439791741,59.941876686481336,-82.45313947175079,9999
5834,3,3,GYM,LID,-86.67970635125067,60.12876418387876,-82.97270319462618,9999
5835,3,3,GYM,LID,-86.32518830458393,60.31565168127618,-83.49226691750157,9999
5836,3,3,GYM,LID,-85.97067025791719,60.5025391786736,-84.01183064037696,9999
5837,3,3,GYM,LID,-85.61615221125045,60.68942667607102,-84.53139436325235,9999
5838,3,3,GYM,LID,-85.26163416458371,60.876314173468444,-85.05095808612774,9999
5839,3,3,GYM,LID,-84.90711611791697,61.063201670865865,-85.57052180900313,9999
5840,3,3,GYM,LID,-84.55259807125023,61.25008916826329,-86.09008553187851,9999
5841,3,3,GYM,LID,-84.19808002458349,61.43697666566071,-86.6096492547539,9999
5842,3,3,GYM,LID,-83.84356197791675,61.62386416305813,-87.1292129776293,9999
5843,3,3,GYM,LID,-83.48904393125001,61.81075166045555,-87.64877670050468,9999
5844,3,3,GYM,LID,-83.13452588458327,61.99763915785297,-88.16834042338007,9999
5845,3,3,GYM,LID,-82.78000783791653,62.184526655250394,-88.68790414625546,9999
5846,3,3,GYM,LID,-82.42548979124979,62.371414152647816,-89.20746786913085,9999
5847,3,3,GYM,LID,-82.07097174458305,62.55830165004524,-89.72703159200624,9999
5848,3,3,GYM,LID,-81.71645369791631,62.74518914744266,-90.24659531488163,9999
5849,3,3,GYM,LID,-81.36193565124957,62.93207664484008,-90.76615903775702,9999
5850,3,3,GYM,LID,-81.00741760458283,63.1189641422375,-91.28572276063241,9999
5851,3,3,GYM,LID,-80.65289955791609,63.30585163963492,-91.8052864835078,9999
5852,3,3,GYM,LID,-80.29838151124935,63.492739137032345,-92.32485020638319,9999
5853,3,3,GYM,LID,-79.9438634645826,63.679626634429766,-92.84441392925858,9999
5854,3,3,GYM,LID,-79.58934541791587,63.86651413182719,-93.36397765213397,9999
5855,3,3,GYM,LID,-79.23482737124912,64.05340162922461,-93.88354137500936,9999
5856,3,3,GYM,LID,-78.88030932458238,64.24028912662203,-94.40310509788475,9999
5857,3,3,GYM,LID,-78.52579127791564,64.42717662401945,-94.92266882076014,9999
5858,3,3,GYM,LID,-78.1712732312489,64.61406412141687,-95.44223254363553,9999
5859,3,3,GYM,LID,-77.81675518458216,64.8009516188143,-95.96179626651092,9999
5860,3,3,GYM,LID,-77.46223713791542,64.98783911621172,-96.4813599893863,9999
5861,3,3,GYM,LID,-77.10771909124868,65.17472661360914,-97.0009237122617,9999
5862,3,3,GYM,LID,-76.75320104458194,65.36161411100656,-97.52048743513708,9999
5863,3,3,GYM,LID,-76.3986829979152,65.54850160840398,-98.04005115801247,9999
5864,3,3,HEX,SIP,-56.3580992903918,138.77488662219932,-73.19039441245175,9999
5865,3,3,HEX,SIP,-55.716022227147086,138.87311743120418,-73.09742023732073,9999
5866,3,3,HEX,SIP,-55.07394516390237,138.97134824020904,-73.00444606218971,9999
5867,3,3,HEX,SIP,-54.43186810065766,139.0695790492139,-72.9114718870587,9999
5868,3,3,HEX,SIP,-53.78979103741295,139.16780985821876,-72.81849771192768,9999
5869,3,3,HEX,SIP,-53.147713974168234,139.26604066722362,-72.72552353679666,9999
5870,3,3,HEX,SIP,-52.50563691092352,139.36427147622848,-72.63254936166564,9999
5871,3,3,HEX,SIP,-51.86355984767881,139.46250228523334,-72.53957518653462,9999
5872,3,3,HEX,SIP,-51.221482784434095,139.5607330942382,-72.4466010114036,9999
5873,3,3,HEX,SIP,-50.57940572118938,139.65896390324306,-72.35362683627258,9999
5874,3,3,HEX,SIP,-49.93732865794467,139.75719471224792,-72.26065266114156,9999
5875,3,3,HEX,SIP,-49.295251594699955,139.85542552125278,-72.16767848601054,9999
5876,3,3,HEX,SIP,-48.65317453145524,139.95365633025764,-72.07470431087953,9999
5877,3,3,HEX,SIP,-48.01109746821053,140.0518871392625,-71.9817301357485,9999
5878,3,3,HEX,SIP,-47.369020404965816,140.15011794826736,-71.88875596061749,9999
5879,3,3,HEX,SIP,-46.7269433417211,140.24834875727223,-71.79578178548647,9999
5880,3,3,HEX,SIP,-46.08486627847639,140.3465795662771,-71.70280761035545,9999
5881,3,3,HEX,SIP,-45.44278921523168,140.44481037528195,-71.60983343522443,9999
5882,3,3,HEX,SIP,-44.800712151986964,140.5430411842868,-71.51685926009341,9999
5883,3,3,HEX,SIP,-44.15863508874225,140.64127199329167,-71.4238850849624,9999
5884,3,3,HEX,SIP,-43.51655802549754,140.73950280229653,-71.33091090983137,9999
5885,3,3,HEX,SIP,-42.874480962252825,140.8377336113014,-71.23793673470036,9999
5886,3,3,HEX,SIP,-42.23240389900811,140.93596442030625,-71.14496255956934,9999
5887,3,3,HEX,SIP,-41.5903268357634,141.0341952293111,-71.05198838443832,9999
5888,3,3,HEX,SIP,-40.948249772518686,141.13242603831597,-70.9590142093073,9999
5889,3,3,HEX,SIP,-40.30617270927397,141.23065684732083,-70.86604003417628,9999
5890,3,3,HEX,SIP,-39.66409564602926,141.3288876563257,-70.77306585904526,9999
5891,3,3,HEX,SIP,-39.02201858278455,141.42711846533055,-70.68009168391424,9999
5892,3,3,HEX,SIP,-38.379941519539834,141.5253492743354,-70.58711750878322,9999
5893,3,3,HEX,SIP,-37.73786445629512,141.62358008334027,-70.4941433336522,9999
5894,3,3,HEX,SIP,-37.09578739305041,141.72181089234513,-70.40116915852118,9999
5895,3,3,HEX,SIP,-36.453710329805695,141.82004170135,-70.30819498339017,9999
5896,3,3,HEX,SIP,-35.81163326656098,141.91827251035485,-70.21522080825915,9999
5897,3,3,HEX,SIP,-35.16955620331627,142.0165033193597,-70.12224663312813,9999
5898,3,3,HEX,SIP,-34.527479140071556,142.11473412836457,-70.02927245799711,9999
5899,3,3,HEX,SIP,-33.88540207682684,142.21296493736943,-69.93629828286609,9999
5900,3,3,HEX,SIP,-33.24332501358213,142.3111957463743,-69.84332410773507,9999
5901,3,3,HEX,SIP,-32.60124795033742,142.40942655537916,-69.75034993260405,9999
5902,3,3,HEX,SIP,-31.9591708870927,142.50765736438402,-69.65737575747303,9999
5903,3,3,HEX,SIP,-31.317093823847983,142.60588817338888,-69.56440158234201,9999
5904,3,3,HEX,SIP,-30.675016760603267,142.70411898239374,-69.471427407211,9999
5905,3,3,HEX,WAX,-57.97002203190154,137.41539688833527,-74.37306211039947,9999
5906,3,3,HEX,WAX,-58.033073049624136,136.9189252575467,-74.79744040061976,9999
5907,3,3,HEX,WAX,-58.09612406734673,136.42245362675814,-75.22181869084005,9999
5908,3,3,HEX,WAX,-58.15917508506932,135.92598199596958,-75.64619698106034,9999
5909,3,3,HEX,WAX,-58.222226102791915,135.42951036518102,-76.07057527128063,9999
5910,3,3,HEX,WAX,-58.28527712051451,134.93303873439245,-76.49495356150092,9999
5911,3,3,HEX,WAX,-58.3483281382371,134.4365671036039,-76.91933185172121,9999
5912,3,3,HEX,WAX,-58.41137915595969,133.94009547281533,-77.3437101419415,9999
5913,3,3,HEX,WAX,-58.474430173682286,133.44362384202677,-77.76808843216179,9999
5914,3,3,HEX,WAX,-58.53748119140488,132.9471522112382,-78.19246672238208,9999
5915,3,3,HEX,WAX,-58.60053220912747,132.45068058044964,-78.61684501260237,9999
5916,3,3,HEX,WAX,-58.663583226850065,131.95420894966108,-79.04122330282266,9999
5917,3,3,HEX,WAX,-58.72663424457266,131.45773731887252,-79.46560159304295,9999
5918,3,3,HEX,WAX,-58.78968526229525,130.96126568808396,-79.88997988326324,9999
5919,3,3,HEX,WAX,-58.852736280017844,130.4647940572954,-80.31435817348353,9999
5920,3,3,HEX,WAX,-58.91578729774044,129.96832242650683,-80.73873646370382,9999
5921,3,3,HEX,WAX,-58.97883831546303,129.47185079571827,-81.1631147539241,9999
5922,3,3,HEX,WAX,-59.04188933318562,128.9753791649297,-81.5874930441444,9999
5923,3,3,HEX,WAX,-59.104940350908215,128.47890753414114,-82.01187133436468,9999
5924,3,3,HEX,WAX,-59.16799136863081,127.9824359033526,-82.43624962458497,9999
5925,3,3,HEX,WAX,-59.2310423863534,127.48596427256405,-82.86062791480526,9999
5926,3,3,HEX,WAX,-59.294093404075994,126.9894926417755,-83.28500620502555,9999
5927,3,3,HEX,WAX,-59.35714442179859,126.49302101098695,-83.70938449524584,9999
5928,3,3,HEX,WAX,-59.42019543952118,125.9965493801984,-84.13376278546613,9999
5929,3,3,HEX,WAX,-59.48324645724377,125.50007774940985,-84.55814107568642,9999
5930,3,3,HEX,WAX,-59.546297474966366,125.0036061186213,-84.98251936590671,9999
5931,3,3,HEX,WAX,-59.60934849268896,124.50713448783276,-85.406897656127,9999
5932,3,3,HEX,WAX,-59.67239951041155,124.01066285704421,-85.83127594634729,9999
5933,3,3,HEX,WAX,-59.735450528134145,123.51419122625566,-86.25565423656758,9999
5934,3,3,HEX,WAX,-59.79850154585674,123.01771959546711,-86.68003252678787,9999
5935,3,3,HEX,WAX,-59.86155256357933,122.52124796467857,-87.10441081700816,9999
5936,3,3,HEX,WAX,-59.92460358130192,122.02477633389002,-87.52878910722845,9999
5937,3,3,HEX,WAX,-59.987654599024516,121.52830470310147,-87.95316739744874,9999
5938,3,3,HEX,WAX,-60.05070561674711,121.03183307231292,-88.37754568766903,9999
5939,3,3,HEX,WAX,-60.1137566344697,120.53536144152437,-88.80192397788932,9999
5940,3,3,HEX,WAX,-60.176807652192295,120.03888981073582,-89.2263022681096,9999
5941,3,3,HEX,WAX,-60.23985866991489,119.54241817994728,-89.6506805583299,9999
5942,3,3,HEX,WAX,-60.30290968763748,119.04594654915873,-90.07505884855019,9999
5943,3,3,HEX,WAX,-60.365960705360074,118.54947491837018,-90.49943713877047,9999
5944,3,3,HEX,WAX,-60.42901172308267,118.05300328758163,-90.92381542899076,9999
5945,3,3,HEX,WAX,-60.49206274080526,117.55653165679308,-91.34819371921105,9999
5946,3,3,HEX,WAX,-60.55511375852785,117.06006002600454,-91.77257200943134,9999
5947,3,3,HEX,WAX,-60.618164776250445,116.56358839521599,-92.19695029965163,9999
5948,3,3,HEX,WAX,-60.68121579397304,116.06711676442744,-92.62132858987192,9999
5949,3,3,HEX,WAX,-60.74426681169563,115.57064513363889,-93.04570688009221,9999
5950,3,3,HEX,WAX,-60.807317829418224,115.07417350285034,-93.4700851703125,9999
5951,3,3,HEX,MIX,-58.855308839862516,137.61793377849776,-72.83642922961378,9999
5952,3,3,HEX,MIX,-59.3056244403892,137.21006096513864,-72.58861463708783,9999
5953,3,3,HEX,MIX,-59.75594004091589,136.80218815177952,-72.34080004456187,9999
5954,3,3,HEX,MIX,-60.206255641442574,136.3943153384204,-72.09298545203592,9999
5955,3,3,HEX,MIX,-60.65657124196926,135.98644252506128,-71.84517085950996,9999
5956,3,3,HEX,MIX,-61.106886842495946,135.57856971170216,-71.59735626698401,9999
5957,3,3,HEX,MIX,-61.55720244302263,135.17069689834304,-71.34954167445805,9999
5958,3,3,HEX,MIX,-62.00751804354932,134.76282408498392,-71.1017270819321,9999
5959,3,3,HEX,MIX,-62.457833644076004,134.3549512716248,-70.85391248940614,9999
5960,3,3,HEX,MIX,-62.90814924460269,133.94707845826568,-70.60609789688019,9999
5961,3,3,HEX,MIX,-63.358464845129376,133.53920564490656,-70.35828330435423,9999
5962,3,3,HEX,MIX,-63.80878044565606,133.13133283154744,-70.11046871182828,9999
5963,3,3,HEX,MIX,-64.25909604618275,132.72346001818832,-69.86265411930232,9999
5964,3,3,HEX,MIX,-64.70941164670943,132.3155872048292,-69.61483952677636,9999
5965,3,3,HEX,MIX,-65.1597272472361,131.90771439147008,-69.36702493425041,9999
5966,3,3,HEX,MIX,-65.61004284776278,131.49984157811096,-69.11921034172445,9999
5967,3,3,HEX,MIX,-66.06035844828946,131.09196876475184,-68.8713957491985,9999
5968,3,3,HEX,MIX,-66.51067404881614,130.68409595139272,-68.62358115667254,9999
5969,3,3,HEX,MIX,-66.96098964934282,130.2762231380336,-68.37576656414659,9999
5970,3,3,HEX,MIX,-67.4113052498695,129.86835032467448,-68.12795197162063,9999
5971,3,3,HEX,MIX,-67.86162085039618,129.46047751131536,-67.88013737909468,9999
5972,3,3,HEX,MIX,-68.31193645092286,129.05260469795624,-67.63232278656872,9999
