Pixel_i,Module,Node1,Node2,X,Y,Z
50,11,AIR,GIG,465.906210920018,-32.28211045073134,122.07011021283644
51,11,AIR,GIG,465.31636822669066,-32.05468660097512,122.24595228378192
52,11,AIR,GIG,464.7265255333633,-31.827262751218896,122.4217943547274
53,11,AIR,GIG,464.136682840036,-31.599838901462675,122.59763642567287
54,11,AIR,GIG,463.54684014670863,-31.372415051706454,122.77347849661835
55,11,AIR,GIG,462.9569974533813,-31.144991201950234,122.94932056756383
56,11,AIR,GIG,462.36715476005395,-30.917567352194013,123.12516263850931
57,11,AIR,GIG,461.7773120667266,-30.69014350243779,123.30100470945479
58,11,AIR,GIG,461.18746937339927,-30.46271965268157,123.47684678040027
59,11,AIR,GIG,460.5976266800719,-30.23529580292535,123.65268885134574
60,11,AIR,GIG,460.0077839867446,-30.00787195316913,123.82853092229122
61,11,AIR,GIG,459.41794129341724,-29.78044810341291,124.0043729932367
62,11,AIR,GIG,458.8280986000899,-29.553024253656687,124.18021506418218
63,11,AIR,GIG,458.23825590676256,-29.325600403900467,124.35605713512766
64,11,AIR,GIG,457.6484132134352,-29.098176554144246,124.53189920607313
65,11,AIR,GIG,457.0585705201079,-28.870752704388025,124.70774127701861
66,11,AIR,GIG,456.46872782678054,-28.643328854631804,124.88358334796409
67,11,AIR,GIG,455.8788851334532,-28.415905004875583,125.05942541890957
68,11,AIR,GIG,455.28904244012585,-28.188481155119362,125.23526748985505
69,11,AIR,GIG,454.6991997467985,-27.96105730536314,125.41110956080053
70,11,AIR,GIG,454.1093570534712,-27.73363345560692,125.586951631746
71,11,AIR,GIG,453.51951436014383,-27.5062096058507,125.76279370269148
72,11,AIR,GIG,452.9296716668165,-27.27878575609448,125.93863577363696
73,11,AIR,GIG,452.33982897348915,-27.051361906338258,126.11447784458244
74,11,AIR,GIG,451.7499862801618,-26.823938056582037,126.29031991552792
75,11,AIR,GIG,451.16014358683447,-26.596514206825816,126.4661619864734
76,11,AIR,GIG,450.5703008935071,-26.369090357069595,126.64200405741887
77,11,AIR,GIG,449.9804582001798,-26.141666507313374,126.81784612836435
78,11,AIR,GIG,449.39061550685244,-25.914242657557153,126.99368819930983
79,11,AIR,GIG,448.8007728135251,-25.686818807800933,127.16953027025531
80,11,AIR,GIG,448.21093012019776,-25.45939495804471,127.34537234120079
81,11,AIR,GIG,447.6210874268704,-25.23197110828849,127.52121441214626
82,11,AIR,GIG,447.0312447335431,-25.00454725853227,127.69705648309174
83,11,AIR,GIG,446.44140204021573,-24.77712340877605,127.87289855403722
84,11,AIR,GIG,445.8515593468884,-24.549699559019828,128.04874062498268
85,11,AIR,GIG,445.26171665356105,-24.322275709263607,128.22458269592815
86,11,AIR,GIG,444.6718739602337,-24.094851859507386,128.4004247668736
87,11,AIR,GIG,444.08203126690637,-23.867428009751166,128.57626683781908
88,11,AIR,GIG,443.492188573579,-23.640004159994945,128.75210890876454
89,11,AIR,ODD,468.0468724582987,-33.07331995943496,121.01253784979289
90,11,AIR,ODD,468.4180059165974,-33.18225791886992,120.48249169958578
91,11,AIR,ODD,468.7891393748961,-33.29119587830488,119.95244554937867
92,11,AIR,ODD,469.16027283319477,-33.400133837739844,119.42239939917155
93,11,AIR,ODD,469.53140629149345,-33.509071797174805,118.89235324896444
94,11,AIR,ODD,469.90253974979214,-33.618009756609766,118.36230709875733
95,11,AIR,ODD,470.2736732080908,-33.72694771604473,117.83226094855021
96,11,AIR,ODD,470.6448066663895,-33.83588567547969,117.3022147983431
97,11,AIR,ODD,471.0159401246882,-33.94482363491465,116.77216864813599
98,11,AIR,ODD,471.3870735829869,-34.05376159434961,116.24212249792888
99,11,AIR,ODD,471.7582070412856,-34.16269955378457,115.71207634772176
100,11,AIR,ODD,472.12934049958426,-34.27163751321953,115.18203019751465
101,11,AIR,ODD,472.50047395788295,-34.38057547265449,114.65198404730754
102,11,AIR,ODD,472.87160741618163,-34.48951343208945,114.12193789710042
103,11,AIR,ODD,473.2427408744803,-34.598451391524414,113.59189174689331
104,11,AIR,ODD,473.613874332779,-34.707389350959374,113.0618455966862
105,11,AIR,ODD,473.9850077910777,-34.816327310394335,112.53179944647908
106,11,AIR,ODD,474.3561412493764,-34.925265269829296,112.00175329627197
107,11,AIR,ODD,474.72727470767506,-35.03420322926426,111.47170714606486
108,11,AIR,ODD,475.09840816597375,-35.14314118869922,110.94166099585775
109,11,AIR,ODD,475.46954162427244,-35.25207914813418,110.41161484565063
110,11,AIR,ODD,475.8406750825711,-35.36101710756914,109.88156869544352
111,11,AIR,ODD,476.2118085408698,-35.4699550670041,109.3515225452364
112,11,AIR,ODD,476.5829419991685,-35.57889302643906,108.8214763950293
113,11,AIR,ODD,476.9540754574672,-35.68783098587402,108.29143024482218
114,11,AIR,ODD,477.32520891576587,-35.79676894530898,107.76138409461507
115,11,AIR,ODD,477.69634237406456,-35.905706904743944,107.23133794440795
116,11,AIR,ODD,478.06747583236324,-36.014644864178905,106.70129179420084
117,11,AIR,ODD,478.43860929066193,-36.123582823613866,106.17124564399373
118,11,AIR,ODD,478.8097427489606,-36.23252078304883,105.64119949378662
119,11,AIR,ODD,479.1808762072593,-36.34145874248379,105.1111533435795
120,11,AIR,ODD,479.552009665558,-36.45039670191875,104.58110719337239
121,11,AIR,ODD,479.9231431238567,-36.55933466135371,104.05106104316528
122,11,AIR,ODD,480.29427658215536,-36.66827262078867,103.52101489295816
123,11,AIR,ODD,480.66541004045405,-36.77721058022363,102.99096874275105
124,11,AIR,ODD,481.03654349875274,-36.88614853965859,102.46092259254394
125,11,AIR,ODD,481.4076769570514,-36.99508649909355,101.93087644233682
126,11,AIR,ODD,481.7788104153501,-37.104024458528514,101.40083029212971
127,11,AIR,ODD,482.1499438736488,-37.212962417963475,100.8707841419226
128,11,AIR,ODD,482.5210773319475,-37.321900377398435,100.34073799171549
129,11,AIR,ODD,482.89221079024617,-37.430838336833396,99.81069184150837
130,11,AIR,MAC,467.6109346710541,-32.32520119645697,121.67601841668458
131,11,AIR,MAC,467.5461303421082,-31.686020392913942,121.80945283336916
132,11,AIR,MAC,467.4813260131623,-31.04683958937091,121.94288725005374
133,11,AIR,MAC,467.4165216842164,-30.40765878582788,122.07632166673832
134,11,AIR,MAC,467.35171735527047,-29.76847798228485,122.2097560834229
135,11,AIR,MAC,467.28691302632456,-29.12929717874182,122.34319050010748
136,11,AIR,MAC,467.22210869737864,-28.490116375198788,122.47662491679206
137,11,AIR,MAC,467.15730436843273,-27.850935571655757,122.61005933347664
138,11,AIR,MAC,467.0925000394868,-27.211754768112726,122.74349375016122
139,11,AIR,MAC,467.0276957105409,-26.572573964569695,122.8769281668458
140,11,AIR,MAC,466.962891381595,-25.933393161026665,123.01036258353038
141,11,AIR,MAC,466.8980870526491,-25.294212357483634,123.14379700021496
142,11,AIR,MAC,466.8332827237032,-24.655031553940603,123.27723141689954
143,11,AIR,MAC,466.76847839475727,-24.015850750397572,123.41066583358412
144,11,AIR,MAC,466.70367406581136,-23.37666994685454,123.5441002502687
145,11,AIR,MAC,466.63886973686544,-22.73748914331151,123.67753466695328
146,11,AIR,MAC,466.57406540791953,-22.09830833976848,123.81096908363786
147,11,AIR,MAC,466.5092610789736,-21.45912753622545,123.94440350032244
148,11,AIR,MAC,466.4444567500277,-20.819946732682418,124.07783791700702
149,11,AIR,MAC,466.3796524210818,-20.180765929139387,124.2112723336916
150,11,AIR,MAC,466.3148480921359,-19.541585125596356,124.34470675037618
151,11,AIR,MAC,466.25004376319,-18.902404322053325,124.47814116706076
152,11,AIR,MAC,466.18523943424407,-18.263223518510294,124.61157558374533
153,11,AIR,MAC,466.12043510529816,-17.624042714967263,124.74501000042991
154,11,AIR,MAC,466.05563077635225,-16.984861911424233,124.8784444171145
155,11,AIR,MAC,465.99082644740633,-16.3456811078812,125.01187883379907
156,11,AIR,MAC,465.9260221184604,-15.706500304338173,125.14531325048365
157,11,AIR,MAC,465.8612177895145,-15.067319500795143,125.27874766716823
158,11,AIR,MAC,465.7964134605686,-14.428138697252114,125.41218208385281
159,11,AIR,MAC,465.7316091316227,-13.788957893709085,125.54561650053739
160,11,AIR,MAC,465.6668048026768,-13.149777090166056,125.67905091722197
161,11,AIR,MAC,465.60200047373087,-12.510596286623027,125.81248533390655
162,11,AIR,MAC,465.53719614478496,-11.871415483079998,125.94591975059113
163,11,AIR,MAC,465.47239181583905,-11.232234679536969,126.07935416727571
164,11,AIR,MAC,465.40758748689314,-10.59305387599394,126.21278858396029
165,11,AIR,MAC,465.3427831579472,-9.95387307245091,126.34622300064487
166,11,AIR,MAC,465.2779788290013,-9.314692268907882,126.47965741732945
167,11,AIR,MAC,465.2131745000554,-8.675511465364853,126.61309183401403
168,11,AIR,MAC,465.1483701711095,-8.036330661821824,126.74652625069861
169,11,AIR,MAC,465.0835658421636,-7.397149858278794,126.87996066738319
170,11,AIR,MAC,465.01876151321767,-6.757969054735764,127.01339508406777
171,11,AIR,MAC,464.95395718427176,-6.118788251192734,127.14682950075235
172,11,AIR,MAC,464.88915285532585,-5.479607447649704,127.28026391743693
173,11,AIR,MAC,464.82434852637994,-4.840426644106674,127.4136983341215
174,11,AIR,MAC,464.759544197434,-4.201245840563644,127.54713275080609
175,11,AIR,MAC,464.6947398684881,-3.562065037020614,127.68056716749066
176,11,AIR,FAX,467.2764856406362,-33.43551579176309,121.7643635065367
177,11,AIR,FAX,466.8772322812724,-33.906649583526175,121.98614301307339
178,11,AIR,FAX,466.47797892190863,-34.37778337528926,122.20792251961008
179,11,AIR,FAX,466.07872556254483,-34.84891716705235,122.42970202614677
180,11,AIR,FAX,465.67947220318104,-35.320050958815436,122.65148153268346
181,11,AIR,FAX,465.28021884381724,-35.79118475057852,122.87326103922015
182,11,AIR,FAX,464.88096548445344,-36.26231854234161,123.09504054575685
183,11,AIR,FAX,464.48171212508964,-36.7334523341047,123.31682005229354
184,11,AIR,FAX,464.08245876572585,-37.204586125867785,123.53859955883023
185,11,AIR,FAX,463.68320540636205,-37.67571991763087,123.76037906536692
186,11,AIR,FAX,463.28395204699825,-38.14685370939396,123.98215857190361
187,11,AIR,FAX,462.88469868763445,-38.617987501157046,124.2039380784403
188,11,AIR,FAX,462.48544532827066,-39.08912129292013,124.425717584977
189,11,AIR,FAX,462.08619196890686,-39.56025508468322,124.64749709151369
190,11,AIR,FAX,461.68693860954306,-40.03138887644631,124.86927659805038
191,11,AIR,FAX,461.28768525017927,-40.502522668209394,125.09105610458707
192,11,AIR,FAX,460.88843189081547,-40.97365645997248,125.31283561112376
193,11,AIR,FAX,460.48917853145167,-41.44479025173557,125.53461511766045
194,11,AIR,FAX,460.0899251720879,-41.915924043498656,125.75639462419714
195,11,AIR,FAX,459.6906718127241,-42.38705783526174,125.97817413073383
196,11,AIR,FAX,459.2914184533603,-42.85819162702483,126.19995363727053
197,11,AIR,FAX,458.8921650939965,-43.32932541878792,126.42173314380722
198,11,AIR,FAX,458.4929117346327,-43.800459210551004,126.64351265034391
199,11,AIR,FAX,458.0936583752689,-44.27159300231409,126.8652921568806
200,11,AIR,FAX,457.6944050159051,-44.74272679407718,127.08707166341729
201,11,AIR,FAX,457.2951516565413,-45.213860585840266,127.30885116995398
202,11,AIR,FAX,456.8958982971775,-45.68499437760335,127.53063067649067
203,11,AIR,FAX,456.4966449378137,-46.15612816936644,127.75241018302737
204,11,AIR,FAX,456.0973915784499,-46.62726196112953,127.97418968956406
205,11,AIR,FAX,455.6981382190861,-47.098395752892614,128.19596919610075
206,11,AIR,FAX,455.2988848597223,-47.5695295446557,128.41774870263743
207,11,AIR,FAX,454.8996315003585,-48.04066333641879,128.6395282091741
208,11,AIR,FAX,454.5003781409947,-48.511797128181875,128.86130771571078
209,11,AIR,FAX,454.1011247816309,-48.98293091994496,129.08308722224746
210,11,AIR,FAX,453.7018714222671,-49.45406471170805,129.30486672878413
211,11,AIR,FAX,453.3026180629033,-49.92519850347114,129.5266462353208
212,11,AIR,FAX,452.9033647035395,-50.396332295234224,129.7484257418575
213,11,AIR,FAX,452.5041113441757,-50.86746608699731,129.97020524839417
214,11,AIR,FAX,452.10485798481193,-51.3385998787604,130.19198475493084
215,11,AIR,FAX,451.70560462544813,-51.809733670523485,130.41376426146752
216,11,AIR,FAX,451.30635126608433,-52.28086746228657,130.6355437680042
217,11,AIR,FAX,450.90709790672054,-52.75200125404966,130.85732327454087
218,11,AIR,FAX,450.50784454735674,-53.22313504581275,131.07910278107755
219,11,AIR,FAX,450.10859118799294,-53.694268837575834,131.30088228761423
220,11,AIR,FAX,449.70933782862915,-54.16540262933892,131.5226617941509
221,11,AIR,FAX,449.31008446926535,-54.63653642110201,131.74444130068758
222,11,AIR,FIX,467.7384737640513,-32.47256829728195,121.1127699990389
223,11,AIR,FIX,467.8012085281026,-31.980754594563905,120.6829559980778
224,11,AIR,FIX,467.8639432921539,-31.488940891845857,120.2531419971167
225,11,AIR,FIX,467.9266780562052,-30.99712718912781,119.8233279961556
226,11,AIR,FIX,467.9894128202565,-30.50531348640976,119.3935139951945
227,11,AIR,FIX,468.0521475843078,-30.013499783691714,118.9636999942334
228,11,AIR,FIX,468.1148823483591,-29.521686080973666,118.53388599327229
229,11,AIR,FIX,468.1776171124104,-29.029872378255618,118.10407199231119
230,11,AIR,FIX,468.2403518764617,-28.53805867553757,117.67425799135009
231,11,AIR,FIX,468.303086640513,-28.046244972819522,117.24444399038899
232,11,AIR,FIX,468.3658214045643,-27.554431270101475,116.81462998942789
233,11,AIR,FIX,468.4285561686156,-27.062617567383427,116.38481598846678
234,11,AIR,FIX,468.4912909326669,-26.57080386466538,115.95500198750568
235,11,AIR,FIX,468.5540256967182,-26.07899016194733,115.52518798654458
236,11,AIR,FIX,468.6167604607695,-25.587176459229283,115.09537398558348
237,11,AIR,FIX,468.6794952248208,-25.095362756511236,114.66555998462238
238,11,AIR,FIX,468.7422299888721,-24.603549053793188,114.23574598366127
239,11,AIR,FIX,468.8049647529234,-24.11173535107514,113.80593198270017
240,11,AIR,FIX,468.8676995169747,-23.619921648357092,113.37611798173907
241,11,AIR,FIX,468.930434281026,-23.128107945639044,112.94630398077797
242,11,AIR,FIX,468.9931690450773,-22.636294242920997,112.51648997981687
243,11,AIR,FIX,469.0559038091286,-22.14448054020295,112.08667597885577
244,11,AIR,FIX,469.1186385731799,-21.6526668374849,111.65686197789466
245,11,AIR,FIX,469.1813733372312,-21.160853134766853,111.22704797693356
246,11,AIR,FIX,469.2441081012825,-20.669039432048805,110.79723397597246
247,11,AIR,FIX,469.3068428653338,-20.177225729330758,110.36741997501136
248,11,AIR,FIX,469.3695776293851,-19.68541202661271,109.93760597405026
249,11,AIR,FIX,469.4323123934364,-19.193598323894662,109.50779197308916
250,11,AIR,FIX,469.4950471574877,-18.701784621176614,109.07797797212805
251,11,AIR,FIX,469.557781921539,-18.209970918458566,108.64816397116695
252,11,AIR,FIX,469.6205166855903,-17.71815721574052,108.21834997020585
253,11,AIR,FIX,469.6832514496416,-17.22634351302247,107.78853596924475
254,11,AIR,FIX,469.7459862136929,-16.734529810304423,107.35872196828365
255,11,AIR,FIX,469.8087209777442,-16.242716107586375,106.92890796732254
256,11,AIR,FIX,469.8714557417955,-15.750902404868329,106.49909396636144
257,11,AIR,FIX,469.9341905058468,-15.259088702150283,106.06927996540034
258,11,AIR,FIX,469.9969252698981,-14.767274999432237,105.63946596443924
259,11,AIR,FIX,470.0596600339494,-14.275461296714191,105.20965196347814
260,11,AIR,FIX,470.1223947980007,-13.783647593996145,104.77983796251704
261,11,AIR,FIX,470.185129562052,-13.291833891278099,104.35002396155593
262,11,AIR,FIX,470.2478643261033,-12.800020188560053,103.92020996059483
263,11,AIR,FIX,470.3105990901546,-12.308206485842007,103.49039595963373
264,11,AIR,FIX,470.3733338542059,-11.81639278312396,103.06058195867263
265,11,AIR,FIX,470.4360686182572,-11.324579080405915,102.63076795771153
266,11,AIR,FIX,470.4988033823085,-10.832765377687869,102.20095395675042
267,11,AIR,FIX,470.5615381463598,-10.340951674969823,101.77113995578932
268,11,AIR,FIX,470.6242729104111,-9.849137972251777,101.34132595482822
269,11,AIR,FIX,470.6870076744624,-9.35732426953373,100.91151195386712
270,11,COW,KEG,457.8175926903449,-56.96712585979073,105.18779306525872
271,11,COW,KEG,458.3336043806898,-57.091373719581455,104.80198113051743
272,11,COW,KEG,458.8496160710347,-57.21562157937218,104.41616919577615
273,11,COW,KEG,459.3656277613796,-57.33986943916291,104.03035726103487
274,11,COW,KEG,459.8816394517245,-57.46411729895364,103.64454532629358
275,11,COW,KEG,460.3976511420694,-57.58836515874437,103.2587333915523
276,11,COW,KEG,460.9136628324143,-57.712613018535095,102.87292145681101
277,11,COW,KEG,461.42967452275917,-57.83686087832582,102.48710952206973
278,11,COW,KEG,461.94568621310407,-57.96110873811655,102.10129758732845
279,11,COW,KEG,462.46169790344896,-58.08535659790728,101.71548565258716
280,11,COW,KEG,462.97770959379386,-58.209604457698006,101.32967371784588
281,11,COW,KEG,463.49372128413876,-58.333852317488734,100.9438617831046
282,11,COW,KEG,464.00973297448365,-58.45810017727946,100.55804984836331
283,11,COW,KEG,464.52574466482855,-58.58234803707019,100.17223791362203
284,11,COW,KEG,465.04175635517345,-58.70659589686092,99.78642597888074
285,11,COW,KEG,465.55776804551834,-58.830843756651646,99.40061404413946
286,11,COW,KEG,466.07377973586324,-58.955091616442374,99.01480210939818
287,11,COW,KEG,466.58979142620814,-59.0793394762331,98.62899017465689
288,11,COW,KEG,467.10580311655303,-59.20358733602383,98.24317823991561
289,11,COW,KEG,467.62181480689793,-59.32783519581456,97.85736630517432
290,11,COW,KEG,468.1378264972428,-59.452083055605286,97.47155437043304
291,11,COW,KEG,468.6538381875877,-59.576330915396014,97.08574243569176
292,11,COW,KEG,469.1698498779326,-59.70057877518674,96.69993050095047
293,11,COW,KEG,469.6858615682775,-59.82482663497747,96.31411856620919
294,11,COW,KEG,470.2018732586224,-59.9490744947682,95.9283066314679
295,11,COW,KEG,470.7178849489673,-60.073322354558925,95.54249469672662
296,11,COW,KEG,471.2338966393122,-60.19757021434965,95.15668276198534
297,11,COW,KEG,471.7499083296571,-60.32181807414038,94.77087082724405
298,11,COW,KEG,472.265920020002,-60.44606593393111,94.38505889250277
299,11,COW,KEG,472.7819317103469,-60.57031379372184,93.99924695776149
300,11,COW,KEG,473.2979434006918,-60.694561653512565,93.6134350230202
301,11,COW,KEG,473.8139550910367,-60.81880951330329,93.22762308827892
302,11,COW,KEG,474.3299667813816,-60.94305737309402,92.84181115353763
303,11,COW,KEG,474.8459784717265,-61.06730523288475,92.45599921879635
304,11,COW,KEG,475.3619901620714,-61.19155309267548,92.07018728405507
305,11,COW,KEG,475.8780018524163,-61.315800952466205,91.68437534931378
306,11,COW,KEG,476.3940135427612,-61.44004881225693,91.2985634145725
307,11,COW,KEG,476.91002523310607,-61.56429667204766,90.91275147983121
308,11,COW,KEG,477.42603692345097,-61.68854453183839,90.52693954508993
309,11,COW,KEG,477.94204861379586,-61.81279239162912,90.14112761034865
310,11,COW,KEG,478.45806030414076,-61.937040251419845,89.75531567560736
311,11,COW,KEG,478.97407199448566,-62.06128811121057,89.36950374086608
312,11,COW,KEG,479.49008368483055,-62.1855359710013,88.9836918061248
313,11,COW,KEG,480.00609537517545,-62.30978383079203,88.59787987138351
314,11,COW,KEG,480.52210706552034,-62.434031690582756,88.21206793664223
315,11,COW,WAS,457.5512467411617,-57.423337752757135,105.39671538090579
316,11,COW,WAS,457.80091248232344,-58.00379750551427,105.21982576181158
317,11,COW,WAS,458.05057822348516,-58.58425725827141,105.04293614271737
318,11,COW,WAS,458.3002439646469,-59.16471701102854,104.86604652362315
319,11,COW,WAS,458.5499097058086,-59.74517676378568,104.68915690452894
320,11,COW,WAS,458.7995754469703,-60.325636516542815,104.51226728543473
321,11,COW,WAS,459.04924118813204,-60.90609626929995,104.33537766634052
322,11,COW,WAS,459.29890692929376,-61.48655602205709,104.15848804724631
323,11,COW,WAS,459.5485726704555,-62.06701577481422,103.9815984281521
324,11,COW,WAS,459.7982384116172,-62.64747552757136,103.80470880905789
325,11,COW,WAS,460.0479041527789,-63.227935280328495,103.62781918996367
326,11,COW,WAS,460.29756989394065,-63.80839503308563,103.45092957086946
327,11,COW,WAS,460.54723563510237,-64.38885478584277,103.27403995177525
328,11,COW,WAS,460.7969013762641,-64.9693145385999,103.09715033268104
329,11,COW,WAS,461.0465671174258,-65.54977429135704,102.92026071358683
330,11,COW,WAS,461.29623285858753,-66.13023404411418,102.74337109449262
331,11,COW,WAS,461.54589859974925,-66.71069379687131,102.5664814753984
332,11,COW,WAS,461.79556434091097,-67.29115354962845,102.3895918563042
333,11,COW,WAS,462.0452300820727,-67.87161330238558,102.21270223720998
334,11,COW,WAS,462.2948958232344,-68.45207305514272,102.03581261811577
335,11,COW,WAS,462.54456156439613,-69.03253280789986,101.85892299902156
336,11,COW,WAS,462.79422730555785,-69.61299256065699,101.68203337992735
337,11,COW,WAS,463.0438930467196,-70.19345231341413,101.50514376083314
338,11,COW,WAS,463.2935587878813,-70.77391206617126,101.32825414173892
339,11,COW,WAS,463.543224529043,-71.3543718189284,101.15136452264471
340,11,COW,WAS,463.79289027020474,-71.93483157168554,100.9744749035505
341,11,COW,WAS,464.04255601136646,-72.51529132444267,100.79758528445629
342,11,COW,WAS,464.2922217525282,-73.09575107719981,100.62069566536208
343,11,COW,WAS,464.5418874936899,-73.67621082995694,100.44380604626787
344,11,COW,WAS,464.7915532348516,-74.25667058271408,100.26691642717365
345,11,COW,WAS,465.04121897601334,-74.83713033547122,100.09002680807944
346,11,COW,WAS,465.29088471717506,-75.41759008822835,99.91313718898523
347,11,COW,WAS,465.5405504583368,-75.99804984098549,99.73624756989102
348,11,COW,WAS,465.7902161994985,-76.57850959374262,99.55935795079681
349,11,COW,WAS,466.0398819406602,-77.15896934649976,99.3824683317026
350,11,COW,WAS,466.28954768182194,-77.7394290992569,99.20557871260839
351,11,COW,WAS,466.53921342298366,-78.31988885201403,99.02868909351417
352,11,COW,WAS,466.7888791641454,-78.90034860477117,98.85179947441996
353,11,COW,WAS,467.0385449053071,-79.4808083575283,98.67490985532575
354,11,COW,WAS,467.2882106464688,-80.06126811028544,98.49802023623154
355,11,COW,WAS,467.53787638763055,-80.64172786304258,98.32113061713733
356,11,COW,WAS,467.78754212879227,-81.22218761579971,98.14424099804312
357,11,COW,WAS,468.037207869954,-81.80264736855685,97.9673513789489
358,11,COW,WAS,468.2868736111157,-82.38310712131398,97.7904617598547
359,11,COW,WAS,468.53653935227743,-82.96356687407112,97.61357214076048
360,11,COW,ODD,457.8136291304737,-56.44656039766679,105.4673246425335
361,11,COW,ODD,458.32567726094743,-56.050242795333574,105.361044285067
362,11,COW,ODD,458.83772539142115,-55.65392519300036,105.2547639276005
363,11,COW,ODD,459.34977352189486,-55.25760759066715,105.14848357013399
364,11,COW,ODD,459.8618216523686,-54.86128998833394,105.04220321266749
365,11,COW,ODD,460.3738697828423,-54.464972386000724,104.93592285520099
366,11,COW,ODD,460.885917913316,-54.06865478366751,104.82964249773448
367,11,COW,ODD,461.3979660437897,-53.6723371813343,104.72336214026798
368,11,COW,ODD,461.91001417426344,-53.27601957900109,104.61708178280148
369,11,COW,ODD,462.42206230473715,-52.879701976667874,104.51080142533498
370,11,COW,ODD,462.93411043521087,-52.48338437433466,104.40452106786847
371,11,COW,ODD,463.4461585656846,-52.08706677200145,104.29824071040197
372,11,COW,ODD,463.9582066961583,-51.69074916966824,104.19196035293547
373,11,COW,ODD,464.470254826632,-51.294431567335025,104.08567999546896
374,11,COW,ODD,464.98230295710573,-50.89811396500181,103.97939963800246
375,11,COW,ODD,465.49435108757945,-50.5017963626686,103.87311928053596
376,11,COW,ODD,466.00639921805316,-50.10547876033539,103.76683892306946
377,11,COW,ODD,466.5184473485269,-49.709161158002175,103.66055856560295
378,11,COW,ODD,467.0304954790006,-49.31284355566896,103.55427820813645
379,11,COW,ODD,467.5425436094743,-48.91652595333575,103.44799785066995
380,11,COW,ODD,468.054591739948,-48.52020835100254,103.34171749320345
381,11,COW,ODD,468.56663987042174,-48.123890748669325,103.23543713573694
382,11,COW,ODD,469.07868800089545,-47.72757314633611,103.12915677827044
383,11,COW,ODD,469.59073613136917,-47.3312555440029,103.02287642080394
384,11,COW,ODD,470.1027842618429,-46.93493794166969,102.91659606333744
385,11,COW,ODD,470.6148323923166,-46.538620339336475,102.81031570587093
386,11,COW,ODD,471.1268805227903,-46.14230273700326,102.70403534840443
387,11,COW,ODD,471.63892865326403,-45.74598513467005,102.59775499093793
388,11,COW,ODD,472.15097678373775,-45.34966753233684,102.49147463347143
389,11,COW,ODD,472.66302491421146,-44.953349930003625,102.38519427600492
390,11,COW,ODD,473.1750730446852,-44.55703232767041,102.27891391853842
391,11,COW,ODD,473.6871211751589,-44.1607147253372,102.17263356107192
392,11,COW,ODD,474.1991693056326,-43.76439712300399,102.06635320360542
393,11,COW,ODD,474.7112174361063,-43.368079520670776,101.96007284613891
394,11,COW,ODD,475.22326556658004,-42.97176191833756,101.85379248867241
395,11,COW,ODD,475.73531369705375,-42.57544431600435,101.74751213120591
396,11,COW,ODD,476.24736182752747,-42.17912671367114,101.6412317737394
397,11,COW,ODD,476.7594099580012,-41.782809111337926,101.5349514162729
398,11,COW,ODD,477.2714580884749,-41.38649150900471,101.4286710588064
399,11,COW,ODD,477.7835062189486,-40.9901739066715,101.3223907013399
400,11,COW,ODD,478.29555434942233,-40.59385630433829,101.2161103438734
401,11,COW,ODD,478.80760247989605,-40.197538702005076,101.1098299864069
402,11,COW,ODD,479.31965061036976,-39.801221099671864,101.00354962894039
403,11,COW,ODD,479.8316987408435,-39.40490349733865,100.89726927147389
404,11,COW,ODD,480.3437468713172,-39.00858589500544,100.79098891400739
405,11,COW,ODD,480.8557950017909,-38.612268292672226,100.68470855654088
406,11,COW,ODD,481.3678431322646,-38.215950690339014,100.57842819907438
407,11,COW,ODD,481.87989126273834,-37.8196330880058,100.47214784160788
408,11,COW,ODD,482.39193939321206,-37.42331548567259,100.36586748414138
409,11,COW,ODD,482.90398752368577,-37.02699788333938,100.25958712667487
410,11,COW,LIE,456.7916506571091,-57.0551700992269,105.92780770217631
411,11,COW,LIE,456.28172031421815,-57.2674621984538,106.28201040435262
412,11,COW,LIE,455.7717899713272,-57.4797542976807,106.63621310652893
413,11,COW,LIE,455.2618596284363,-57.6920463969076,106.99041580870524
414,11,COW,LIE,454.7519292855454,-57.9043384961345,107.34461851088155
415,11,COW,LIE,454.24199894265445,-58.1166305953614,107.69882121305785
416,11,COW,LIE,453.7320685997635,-58.3289226945883,108.05302391523416
417,11,COW,LIE,453.2221382568726,-58.5412147938152,108.40722661741047
418,11,COW,LIE,452.7122079139817,-58.7535068930421,108.76142931958678
419,11,COW,LIE,452.20227757109075,-58.965798992269,109.11563202176309
420,11,COW,LIE,451.6923472281998,-59.1780910914959,109.4698347239394
421,11,COW,LIE,451.1824168853089,-59.3903831907228,109.82403742611571
422,11,COW,LIE,450.67248654241797,-59.6026752899497,110.17824012829202
423,11,COW,LIE,450.16255619952705,-59.8149673891766,110.53244283046833
424,11,COW,LIE,449.6526258566361,-60.0272594884035,110.88664553264464
425,11,COW,LIE,449.1426955137452,-60.2395515876304,111.24084823482094
426,11,COW,LIE,448.63276517085427,-60.4518436868573,111.59505093699725
427,11,COW,LIE,448.12283482796335,-60.6641357860842,111.94925363917356
428,11,COW,LIE,447.6129044850724,-60.8764278853111,112.30345634134987
429,11,COW,LIE,447.1029741421815,-61.088719984538,112.65765904352618
430,11,COW,LIE,446.59304379929057,-61.3010120837649,113.01186174570249
431,11,COW,LIE,446.08311345639964,-61.5133041829918,113.3660644478788
